,Other,HV-3 Phoenix,Polito,10Hz,01/27/2020 14:59:24.1648,,C:\Users\IGadmin\Desktop\hwrp07_testing.csv
Time Stamp,Differential Pressure 1 (psid),Differential Pressure 2 (psid),Differential Pressure 3 (psid),Differential Pressure 4 (psid),Inlet Pressure (psia),Outlet Pressure (psia),Confining Pressure (psia),Room Temp. (C), Pore Temp (C),Jacket Temp (C), Cumulative Gas Flow (cm3),Cumulative Mass (g),QX Rate (ml/min),QX Pressure (psi),QX Cyl 1 Volume (ml),Cyl 2 Volume (ml),QX Cumulative Volume (ml), (Differential Pressure 1 (VDC),Differential Pressure 1 (VDC),Differential Pressure 1 (VDC),Differential Pressure 1 (VDC),Inlet Pressure (VDC),Outlet Pressure (VDC),Confining Pressure (VCD)
01/27/2020 14:59:24.1678,  12.85444026,   0.17098926,   3.10647545,  -1.13267842, 650.62767456, 648.36797611,1258.30583169,   7.63799191,   9.91681347,   6.18094358,   0.00000000,   0.00000000,  -0.00137000,1249.95413818,   7.57023740, 897.16497803, 897.16497803,   4.73677077,   3.06816750,   3.49140682,   2.89864933,   2.31775985,   2.31120801,   3.53835566,   0.00000000
01/27/2020 14:59:24.1688,  12.85721962,   0.16959202,   3.10110707,  -1.31822580, 650.58096117, 648.35515634,1258.30560652,   7.65232806,   9.54037151,   6.22483478,   0.00000000,   0.00000000,  -0.00000000,1249.90913086,   7.57024136, 897.16497803, 897.16497803,   4.73712497,   3.06799042,   3.49072566,   2.87491355,   2.31766601,   2.31118224,   3.53835521,   0.00000000
01/27/2020 14:59:24.1688,  12.86095126,   0.16770528,   3.09614607,  -1.38699577, 650.61325465, 648.44106423,1258.40922253,   7.64744816,   9.26562996,   6.22698369,   0.00000000,   0.00000000,   0.00081700,1249.93314209,   7.57028556, 897.16497803, 897.16497803,   4.73760052,   3.06775131,   3.49009619,   2.86611629,   2.31773088,   2.31135495,   3.53856366,   0.00000000
01/27/2020 14:59:24.1688,  12.86157501,   0.16234944,   3.09301750,  -1.35003134, 650.50344971, 648.38657131,1258.32005326,   7.72174320,   8.55186996,   6.19638386,   0.00000000,   0.00000000,  -0.00123050,1250.05830078,   7.57030244, 897.16497803, 897.16497803,   4.73768001,   3.06707256,   3.48969922,   2.87084489,   2.31751029,   2.31124539,   3.53838427,   0.00000000
01/27/2020 14:59:24.1698,  12.86407711,   0.15659532,   3.08858770,  -1.30837002, 650.54939166, 648.31941278,1258.33792504,   7.75309978,   7.97933493,   6.17449646,   0.00000000,   0.00000000,   0.00245350,1249.79981689,   7.57023506, 897.16497803, 897.16497803,   4.73799887,   3.06634333,   3.48913715,   2.87617433,   2.31760259,   2.31111038,   3.53842022,   0.00000000
01/27/2020 14:59:24.9858,  12.86595733,   0.15044746,   3.08759031,  -1.27912157, 650.60815130, 648.26883338,1258.31422242,   7.78342848,   8.20120740,   6.15333347,   0.00000000,   0.00000000,   0.00109100,1249.88865967,   7.57032747, 897.16497803, 897.16497803,   4.73823848,   3.06556420,   3.48901060,   2.87991588,   2.31772063,   2.31100869,   3.53837254,   0.00000000
01/27/2020 14:59:27.9650,  12.87577679,   0.14447549,   3.08700687,  -1.25231130, 650.54091773, 648.35622367,1258.47422696,   7.74852347,   7.61973290,   6.14494729,   0.00000000,   0.00000000,  -0.00013700,1249.90495605,   7.57038713, 897.16497803, 897.16497803,   4.73948984,   3.06480737,   3.48893657,   2.88334553,   2.31758556,   2.31118438,   3.53869443,   0.00000000
01/27/2020 15:00:36.5559,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.60978082,1244.65703038,   6.79500017, 896.38948757, 896.38948757,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
01/27/2020 15:01:06.3856,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.05596310,1251.35677368,   6.73805307, 896.33253235, 896.33253235,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
01/27/2020 15:01:12.3420,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.18418925,1251.29224854,   6.70134566, 896.29593811, 896.29593811,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
01/27/2020 15:01:15.3362,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.18682050,1250.83411865,   6.68834095, 896.28250122, 896.28250122,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
01/27/2020 15:01:18.3143,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.18045000,1250.50281982,   6.67951093, 896.27379150, 896.27379150,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
01/27/2020 15:01:21.3405,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,  -7.90000000,  -0.16274300,1249.93126221,   6.67091823, 896.26538086, 896.26538086,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
01/27/2020 15:01:24.3337,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.12892050,1249.08842773,   6.66278048, 896.25709229, 896.25709229,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
01/27/2020 15:01:27.3118,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.09322750,1248.42418213,   6.65749106, 896.25188599, 896.25188599,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
01/27/2020 15:01:30.2900,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.06751800,1248.04030762,   6.65372629, 896.24859619, 896.24859619,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
01/27/2020 15:01:33.2682,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.03674300,1247.84459229,   6.65133681, 896.24558716, 896.24558716,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
01/27/2020 15:01:36.2623,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.30000000,  -0.00663250,1247.72593994,   6.65024195, 896.24499512, 896.24499512,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
01/27/2020 15:01:47.8870,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,  -1.30000000,   0.01013900,1248.20549316,   6.65123382, 896.24580078, 896.24580078,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
01/27/2020 15:01:50.8652,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,  -3.80000000,   0.01160650,1249.10178223,   6.65329933, 896.24779053, 896.24779053,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
01/27/2020 15:01:53.8434,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   1.10000000,   0.00433400,1249.43653564,   6.65375347, 896.24798584, 896.24798584,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
01/27/2020 15:01:56.8375,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,  -3.60000000,   0.00399500,1249.60717773,   6.65394440, 896.24798584, 896.24798584,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
01/27/2020 15:01:59.8157,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,  -3.60000000,   0.00054300,1249.91682129,   6.65404730, 896.24881592, 896.24881592,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
01/27/2020 15:02:01.3048,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,  -3.70000000,  -0.00888900,1250.21049805,   6.65390205, 896.24840088, 896.24840088,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
01/27/2020 15:02:05.7720,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,  -3.80000000,  -0.01828167,1250.39905599,   6.65315202, 896.24746501, 896.24746501,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000
,Other,HV-3 Phoenix,Polito,10Hz,01/27/2020 15:02:12.9884,,C:\Users\IGadmin\Desktop\hwrp07_testing.csv
Time Stamp,Differential Pressure 1 (psid),Differential Pressure 2 (psid),Differential Pressure 3 (psid),Differential Pressure 4 (psid),Inlet Pressure (psia),Outlet Pressure (psia),Confining Pressure (psia),Room Temp. (C), Pore Temp (C),Jacket Temp (C), Cumulative Gas Flow (cm3),Cumulative Mass (g),QX Rate (ml/min),QX Pressure (psi),QX Cyl 1 Volume (ml),Cyl 2 Volume (ml),QX Cumulative Volume (ml), (Differential Pressure 1 (VDC),Differential Pressure 1 (VDC),Differential Pressure 1 (VDC),Differential Pressure 1 (VDC),Inlet Pressure (VDC),Outlet Pressure (VDC),Confining Pressure (VCD)
01/27/2020 15:02:13.1375,   0.34593531,  -0.51618835,   1.68011421,  -0.11147154,1061.69170891,1060.46636625,1258.78305632,   7.37398599,   8.05465994,   6.22028650,   0.00000000,  -3.80000000,  -0.01801967,1250.16119792,   6.65081065, 896.24506022, 896.24506022,   3.14272146,   2.98108047,   3.31042407,   3.02928522,   3.14353786,   3.13969636,   3.53931572,   0.00000000
01/27/2020 15:02:17.6047,   0.35594535,  -0.45615715,   1.61819609,   0.01392174,1061.58111276,1060.43139748,1258.84302395,   7.37161970,   6.76676207,   6.27784189,   0.00000000,  -4.00000000,  -0.01522000,1250.02693685,   6.64935668, 896.24374186, 896.24374186,   3.14399711,   2.98868831,   3.30256764,   3.04532592,   3.14331568,   3.13962606,   3.53943636,   0.00000000
01/27/2020 15:02:22.0870,   0.37427826,  -0.41643460,   1.58475710,   0.10634091,1061.62643360,1060.33938607,1258.87571777,   7.31943773,   7.47089453,   6.30404978,   0.00000000,  -3.90000000,  -0.02036667,1250.15718587,   6.64809796, 896.24239502, 896.24239502,   3.14633341,   2.99372241,   3.29832476,   3.05714846,   3.14340672,   3.13944108,   3.53950213,   0.00000000
01/27/2020 15:02:38.4989,   0.41608436,  -0.35693074,   1.56743859,   0.06666734,1061.58310806,1060.48990132,1259.02512976,   7.19771355,   6.56802152,   6.34987963,   0.00000000,   1.80000000,  -0.01641900,1250.04559881,   6.64507202, 896.23954745, 896.23954745,   3.15166106,   3.00126342,   3.29612732,   3.05207329,   3.14331969,   3.13974367,   3.53980271,   0.00000000
01/27/2020 15:03:08.3126,   0.43161739,  -0.27189499,   1.58743568,   0.06791243,1061.54208959,1060.42244696,1258.97764813,   7.06511334,   6.85696826,   6.29649566,   0.00000000,  -3.00000000,  -0.01502495,1249.95998413,   6.63861972, 896.23313538, 896.23313538,   3.15364055,   3.01204012,   3.29866463,   3.05223257,   3.14323729,   3.13960806,   3.53970719,   0.00000000
01/27/2020 15:03:38.1413,   0.45354448,  -0.38233099,   1.80129182,  -0.14060001,1061.38728504,1060.15411052,1258.88456319,   7.13762435,   6.80098417,   6.44957334,   0.00000000,  -1.90000000,  -0.00626430,1249.96518311,   6.63277838, 896.22737549, 896.22737549,   3.15643488,   2.99804441,   3.32579960,   3.02555902,   3.14292630,   3.13906860,   3.53951992,   0.00000000
01/27/2020 15:04:07.9540,   0.34034966,  -0.69469699,   2.35058438,  -0.66134519,1061.96567770,1060.69002680,1258.97424206,   6.92941113,   8.18944559,   6.43050869,   0.00000000,  -1.30000000,  -0.01533215,1250.25013794,   6.62897004, 896.22342712, 896.22342712,   3.14200964,   2.95845781,   3.39549617,   2.95894372,   3.14408823,   3.14014601,   3.53970033,   0.00000000
01/27/2020 15:04:37.7827,  -0.01864926,  -0.55341286,   2.58459950,  -0.92197199,1061.68823033,1060.52739951,1258.80908575,   6.99985150,   7.10865895,   6.27289862,   0.00000000,  -1.10000000,  -0.00901060,1249.87941406,   6.62224142, 896.21681580, 896.21681580,   3.09625981,   2.97636295,   3.42518899,   2.92560354,   3.14353087,   3.13981906,   3.53936808,   0.00000000
01/27/2020 15:05:07.6124,  -0.29928760,  -0.66763430,   2.99296437,  -1.30164397,1061.49463444,1060.21078197,1258.55893184,   7.10928198,   6.91360791,   6.29396341,   0.00000000,  -3.00000000,  -0.00408685,1249.98786377,   6.61879710, 896.21342651, 896.21342651,   3.06049604,   2.96188750,   3.47700406,   2.87703475,   3.14314196,   3.13918253,   3.53886483,   0.00000000
01/27/2020 15:05:37.4251,  -0.47910988,  -0.60913115,   3.15832903,  -1.46368996,1062.58454581,1061.31599456,1259.36736070,   7.07377271,   9.64908601,   5.93272790,   0.00000000,  -1.60000000,  -0.00677690,1250.21158569,   6.61707446, 896.21178101, 896.21178101,   3.03757998,   2.96930169,   3.49798622,   2.85630533,   3.14533146,   3.14140446,   3.54049119,   0.00000000
01/27/2020 15:06:07.2548,  -0.48581710,  -0.43914368,   3.14428809,  -1.40049751,1063.87337479,1062.65664030,1261.26114446,   6.94880082,   6.59912345,   5.82625968,   0.00000000,  -2.40000000,  -0.00874520,1249.99598022,   6.61253395, 896.20701233, 896.20701233,   3.03672523,   2.99084445,   3.49620465,   2.86438910,   3.14792056,   3.14409972,   3.54430101,   0.00000000
01/27/2020 15:06:37.0686,  -0.52594245,  -0.51300632,   3.17276841,  -1.42115256,1063.85456838,1062.58604973,1261.26590157,   6.98630595,   8.50211322,   6.36977256,   0.00000000,  -2.50000000,  -0.00595260,1249.99128784,   6.60914122, 896.20356445, 896.20356445,   3.03161177,   2.98148373,   3.49981835,   2.86174685,   3.14788278,   3.14395780,   3.54431058,   0.00000000
01/27/2020 15:07:06.8973,  -0.59364589,  -0.56834884,   2.60811476,  -0.82712443,1064.28355892,1062.81176547,1261.36065043,   7.09956630,   8.83114968,   6.44409912,   0.00000000,  -0.20000000,  -0.00096380,1249.94189819,   6.60698790, 896.20132080, 896.20132080,   3.02298383,   2.97447009,   3.42817271,   2.93773673,   3.14874457,   3.14441158,   3.54450119,   0.00000000
01/27/2020 15:07:36.7260,  -0.72624427,  -0.66351196,   2.52939632,  -0.79458752,1064.36683004,1063.01885638,1261.51448282,   6.79918190,   8.73595098,   6.25477865,   0.00000000,   0.60000000,  -0.00349145,1250.03347778,   6.60633025, 896.20067566, 896.20067566,   3.00608586,   2.96240993,   3.41818458,   2.94189895,   3.14891185,   3.14482792,   3.54481066,   0.00000000
01/27/2020 15:08:06.5397,  -0.95296138,  -0.69199931,   2.49245017,  -0.77555826,1064.13840086,1062.96285734,1261.25874931,   6.84201065,   6.17029584,   6.46136817,   0.00000000,   0.90000000,  -0.00303190,1249.99013794,   6.60407526, 896.19832031, 896.19832031,   2.97719366,   2.95879969,   3.41349670,   2.94433323,   3.14845296,   3.14471534,   3.54429619,   0.00000000
01/27/2020 15:08:36.3684,  -1.13016428,  -0.64840382,   2.58595069,  -0.83351692,1064.00046701,1062.73294819,1260.95797252,   6.97333709,   4.78702001,   6.19012279,   0.00000000,   1.50000000,  -0.00104000,1250.19462280,   6.60355354, 896.19799805, 896.19799805,   2.95461141,   2.96432461,   3.42536044,   2.93691898,   3.14817587,   3.14425313,   3.54369110,   0.00000000
01/27/2020 15:09:06.1971,  -1.43467924,  -0.92383237,   2.63531389,  -0.82511598,1064.32934302,1062.92895906,1260.74708793,   6.94759131,   9.25622289,   5.82840434,   0.00000000,   1.50000000,  -0.00869810,1250.07010620,   6.60076516, 896.19509583, 896.19509583,   2.91580486,   2.92941914,   3.43162385,   2.93799366,   3.14883654,   3.14464719,   3.54326685,   0.00000000
01/27/2020 15:09:36.0108,  -1.59231891,  -0.74056249,   2.58095233,  -0.83363855,1064.24569923,1063.03497775,1260.98685654,   6.90773582,   8.07752774,   6.08143992,   0.00000000,   1.60000000,   0.00001445,1249.90814331,   6.59876394, 896.19299316, 896.19299316,   2.89571570,   2.95264520,   3.42472623,   2.93690342,   3.14866851,   3.14486033,   3.54374921,   0.00000000
01/27/2020 15:10:05.8395,  -1.57795998,  -0.60826891,   2.61135392,  -0.85245004,1064.07502210,1062.72193338,1260.80820632,   6.85965898,   8.22756330,   6.20155515,   0.00000000,   1.90000000,  -0.00140830,1250.16462524,   6.59872188, 896.19299316, 896.19299316,   2.89754556,   2.96941096,   3.42858371,   2.93449700,   3.14832564,   3.14423098,   3.54338981,   0.00000000
01/27/2020 15:10:35.6692,  -1.53605706,  -0.51611722,   2.64804091,  -0.88746194,1064.01863372,1062.89265100,1261.10179173,   6.75988525,   7.50576119,   6.15748850,   0.00000000,   1.90000000,  -0.00708495,1250.10089478,   6.59688230, 896.19139954, 896.19139954,   2.90288555,   2.98108948,   3.43323871,   2.93001817,   3.14821237,   3.14457420,   3.54398043,   0.00000000
01/27/2020 15:11:05.4819,  -1.35736518,  -0.59364943,   2.51256815,  -0.71415926,1063.91613843,1062.65803850,1261.08151770,   6.94907043,   6.30557524,   6.24116963,   0.00000000,   1.90000000,   0.00083095,1249.96431641,   6.59548095, 896.19000244, 896.19000244,   2.92565755,   2.97126371,   3.41604935,   2.95218758,   3.14800647,   3.14410253,   3.54393964,   0.00000000
01/27/2020 15:11:35.3116,  -1.13163282,  -0.61962231,   2.43670473,  -0.63409468,1064.09038909,1062.74199318,1261.11966707,   6.88253677,   8.80145466,   6.06467698,   0.00000000,   1.90000000,  -0.00180870,1250.09182861,   6.59508048, 896.18961182, 896.18961182,   2.95442426,   2.96797213,   3.40642348,   2.96242968,   3.14835651,   3.14427131,   3.54401639,   0.00000000
01/27/2020 15:12:05.1243,  -1.04138191,  -0.58325924,   2.45325838,  -0.65977387,1064.36736411,1062.92606424,1261.21191411,   6.81057671,   8.95747290,   5.81075961,   0.00000000,   2.00000000,  -0.00402710,1250.12644531,   6.59416647, 896.18856445, 896.18856445,   2.96592559,   2.97258048,   3.40852388,   2.95914472,   3.14891292,   3.14464137,   3.54420197,   0.00000000
01/27/2020 15:12:34.9530,  -0.97503648,  -0.54414973,   2.46407526,  -0.68673630,1064.28009220,1063.04382232,1261.28139124,   6.92551580,   8.57286175,   6.16456726,   0.00000000,   2.10000000,  -0.00069895,1249.94352661,   6.59265165, 896.18701172, 896.18701172,   2.97438047,   2.97753688,   3.40989637,   2.95569561,   3.14873760,   3.14487811,   3.54434174,   0.00000000
01/27/2020 15:13:04.7827,  -0.84861309,  -0.50480796,   2.44413118,  -0.64935957,1063.93255339,1062.79410597,1261.18216377,   6.85275181,   6.98349948,   5.96178631,   0.00000000,   2.20000000,  -0.00124370,1250.02857056,   6.59219390, 896.18676270, 896.18676270,   2.99049151,   2.98252272,   3.40736578,   2.96047695,   3.14803944,   3.14437608,   3.54414212,   0.00000000
01/27/2020 15:13:34.5954,  -0.92395939,  -0.60621998,   2.48808392,  -0.68151257,1064.04019594,1062.66491920,1260.80451464,   6.89437438,   7.86471709,   6.07887896,   0.00000000,   2.20000000,  -0.00222450,1249.98784790,   6.59058739, 896.18525146, 896.18525146,   2.98088959,   2.96967063,   3.41294269,   2.95636384,   3.14825568,   3.14411636,   3.54338238,   0.00000000
01/27/2020 15:14:04.4081,  -1.04020152,  -0.61561684,   2.38869652,  -0.60160757,1064.34407388,1063.03575571,1260.97096156,   6.78709927,   8.27779147,   6.49120042,   0.00000000,   2.20000000,   0.00013285,1249.98287964,   6.59019924, 896.18499756, 896.18499756,   2.96607601,   2.96847975,   3.40033200,   2.96658553,   3.14886614,   3.14486190,   3.54371723,   0.00000000
01/27/2020 15:14:34.2368,  -1.04747101,  -0.67629075,   2.45702400,  -0.67917729,1064.24828058,1062.99398412,1261.08780363,   6.79422502,   7.25617208,   6.27592011,   0.00000000,   2.30000000,  -0.00202345,1250.11391724,   6.59010236, 896.18477295, 896.18477295,   2.96514961,   2.96079046,   3.40900167,   2.95666258,   3.14867370,   3.14477792,   3.54395229,   0.00000000
01/27/2020 15:15:04.0666,  -1.10922242,  -0.70177367,   2.46216300,  -0.68136207,1063.98913047,1062.76863720,1260.78856515,   6.96419721,   7.44655177,   5.90894048,   0.00000000,   2.30000000,  -0.00333835,1250.11634155,   6.58894435, 896.18336426, 896.18336426,   2.95728018,   2.95756097,   3.40965373,   2.95638309,   3.14815310,   3.14432488,   3.54335030,   0.00000000
01/27/2020 15:15:33.8793,  -1.12814091,  -0.55311511,   2.39826014,  -0.60837540,1064.01482758,1062.69622268,1260.63702836,   6.84690271,   8.37193877,   6.12476543,   0.00000000,   2.20000000,   0.00028805,1249.92923096,   6.58764598, 896.18200684, 896.18200684,   2.95486926,   2.97640069,   3.40154547,   2.96571977,   3.14820472,   3.14417929,   3.54304544,   0.00000000
01/27/2020 15:16:03.7080,  -1.09925139,  -0.51432601,   2.39662456,  -0.63069955,1064.24199990,1062.97608032,1260.87687874,   6.78960249,   8.76642175,   5.92930903,   0.00000000,   2.10000000,  -0.00104510,1249.98358154,   6.58731033, 896.18190918, 896.18190918,   2.95855086,   2.98131649,   3.40133794,   2.96286400,   3.14866108,   3.14474192,   3.54352796,   0.00000000
01/27/2020 15:16:33.5377,  -1.47551962,  -0.74935780,   2.45911163,  -0.65571427,1064.19100564,1063.03295101,1261.09533988,   6.84679724,   7.36858323,   6.48745342,   0.00000000,   2.10000000,  -0.00001665,1250.01286133,   6.58717548, 896.18190918, 896.18190918,   2.91060028,   2.95153056,   3.40926656,   2.95966404,   3.14855864,   3.14485626,   3.54396745,   0.00000000
01/27/2020 15:17:03.3504,  -1.74630830,  -0.65700253,   2.44482127,  -0.65556903,1063.91079297,1062.68022228,1260.92362268,   6.62727469,   6.76890761,   6.99388167,   0.00000000,   2.50000000,  -0.00239355,1250.05230103,   6.58628304, 896.18103027, 896.18103027,   2.87609172,   2.96323488,   3.40745334,   2.95968262,   3.14799573,   3.14414713,   3.54362200,   0.00000000
01/27/2020 15:17:33.1791,  -1.97037327,  -0.67981751,   2.44782052,  -0.66360626,1064.03672211,1062.78273776,1261.15067839,   6.74650319,   6.57177775,   7.27033991,   0.00000000,   2.40000000,  -0.00021800,1250.01895142,   6.58624610, 896.18103027, 896.18103027,   2.84753750,   2.96034350,   3.40783390,   2.95865447,   3.14824870,   3.14435323,   3.54407878,   0.00000000
01/27/2020 15:18:02.9918,  -2.14810650,  -0.75721563,   2.46416918,  -0.67404373,1064.35842020,1063.10339690,1261.21771296,   6.87214447,   8.21948635,   7.46767521,   0.00000000,   2.40000000,  -0.00025135,1250.07996582,   6.58602766, 896.18062561, 896.18062561,   2.82488766,   2.95053473,   3.40990829,   2.95731928,   3.14889496,   3.14499788,   3.54421363,   0.00000000
01/27/2020 15:18:32.8205,  -2.07994034,  -0.63857094,   2.45687670,  -0.65606742,1064.04503225,1062.71799495,1260.88632661,   6.86504431,   9.30924742,   7.64542795,   0.00000000,   2.30000000,  -0.00254180,1249.95643066,   6.58474532, 896.17925598, 896.17925598,   2.83357457,   2.96557074,   3.40898299,   2.95961886,   3.14826540,   3.14422307,   3.54354697,   0.00000000
01/27/2020 15:19:02.6342,  -1.65739984,  -0.69125816,   2.42929615,  -0.65760185,1064.11981520,1062.85401024,1261.04334225,   6.93457914,   4.69322808,   7.82566053,   0.00000000,   2.20000000,  -0.00113490,1249.90444214,   6.58436366, 896.17901611, 896.17901611,   2.88742197,   2.95889361,   3.40548345,   2.95942257,   3.14841563,   3.14449651,   3.54386284,   0.00000000
01/27/2020 15:19:32.4639,  -1.59134993,  -0.63658983,   2.41230194,  -0.63636624,1064.36456558,1063.17478916,1261.27606526,   6.77057529,   6.85928052,   8.00589515,   0.00000000,   2.10000000,  -0.00093330,1250.13970337,   6.58438640, 896.17901611, 896.17901611,   2.89583918,   2.96582181,   3.40332715,   2.96213910,   3.14890730,   3.14514141,   3.54433102,   0.00000000
01/27/2020 15:20:02.2926,  -1.48120775,  -0.63157495,   2.46318635,  -0.66884469,1064.45969069,1062.99459369,1261.10759176,   6.94284575,   9.00638057,   8.05272111,   0.00000000,   2.30000000,  -0.00508100,1249.97579346,   6.58226438, 896.17668945, 896.17668945,   2.90987540,   2.96645736,   3.40978358,   2.95798436,   3.14909840,   3.14477914,   3.54399210,   0.00000000
01/27/2020 15:20:32.1053,  -1.40667276,  -0.76014767,   2.46781668,  -0.68585790,1064.29003304,1063.00109370,1261.14661221,   6.94507296,   8.89987030,   8.04928581,   0.00000000,   2.40000000,   0.00035845,1249.89968750,   6.58147151, 896.17602539, 896.17602539,   2.91937393,   2.95016315,   3.41037110,   2.95580797,   3.14875757,   3.14479221,   3.54407060,   0.00000000
01/27/2020 15:21:01.9350,  -1.36921591,  -0.71209538,   2.42930852,  -0.63638827,1064.25017237,1063.05034724,1261.25015000,   6.80860199,   6.14375297,   7.85850688,   0.00000000,   2.20000000,   0.00031110,1250.00429443,   6.58152719, 896.17602539, 896.17602539,   2.92414733,   2.95625288,   3.40548502,   2.96213628,   3.14867750,   3.14489123,   3.54427889,   0.00000000
01/27/2020 15:21:31.7477,  -1.30163901,  -0.61013734,   2.42293102,  -0.64804228,1064.22082578,1063.09433175,1261.46253022,   6.83928763,   4.95982203,   7.74298544,   0.00000000,   2.40000000,  -0.00099425,1250.04105469,   6.58143499, 896.17602539, 896.17602539,   2.93275914,   2.96917418,   3.40467581,   2.96064546,   3.14861855,   3.14497966,   3.54470614,   0.00000000
01/27/2020 15:22:01.5774,  -1.22323135,  -0.59415738,   2.45274516,  -0.66581064,1064.47765327,1063.28187517,1261.48432360,   7.13831370,   9.52732172,   7.74555388,   0.00000000,   2.20000000,  -0.00094120,1250.02639893,   6.58105933, 896.17543396, 896.17543396,   2.94275120,   2.97119934,   3.40845876,   2.95837248,   3.14913448,   3.14535670,   3.54474999,   0.00000000
