4740000,  5250,   867, -1015,  6523, -2846, -1237,  -735,  1165,11111001, 0000012970,0251153895,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000012970,  5250,0000000000,
4800000,  5250,   867, -1015,  6523, -2847, -1236,  -735,  1164,11111001, 0000000000,0251150802,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
4860000,  5250,   867, -1015,  6523, -2847, -1237,  -735,  1164,11111001, 0000000000,0251105041,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
4920000,  5250,   867, -1015,  6523, -2847, -1236,  -734,  1164,11111001, 0000000000,0251103627,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
4980000,  5250,   867, -1015,  6523, -2847, -1237,  -735,  1164,11111001, 0000039900,0251096926,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000039900,  5250,0000000000,
5040000,  5253,   867, -1015,  6523, -2846, -1237,  -734,  1164,11111001, 0000000000,0251095862,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5253,0000000000,
5100000,  5250,   867, -1015,  6523, -2847, -1237,  -735,  1164,11111001, 0000000000,0251092037,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
5160000,  5250,   867, -1015,  6523, -2847, -1236,  -734,  1163,11111001, 0000000000,0251084156,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
5220000,  5250,   867, -1015,  6523, -2846, -1237,  -735,  1164,11111001, 0000010970,0251082044,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000010970,  5250,0000000000,
5280000,  5250,   867, -1015,  6522, -2847, -1236,  -734,  1164,11111001, 0000000000,0251064800,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
